"20006","20006","+841000","default","2021-05-11 15:48:39","","2021-05-11 15:48:49","10","0","NORMAL_CLEARING","2b97ce5b-382c-47bd-a413-5aedfdbabf98","","20006","",""
"20006","20006","1000","default","2021-05-11 15:49:27","2021-05-11 15:49:41","2021-05-11 15:55:01","334","320","NORMAL_UNSPECIFIED","f265d74e-e72d-4db4-a4f7-0dabee2f5d5e","282f8ba2-5411-4d06-a2e3-40272110055f","20006","opus","opus"
"20006","20006","1000","default","2021-05-11 15:51:47","2021-05-11 15:51:59","2021-05-11 15:57:19","332","320","NORMAL_UNSPECIFIED","420e1fd9-a589-4f3a-b87b-320421519617","22458e13-3a59-4b6d-8ad8-1ea26132fb5c","20006","opus","opus"
"20006","20006","1000","default","2021-05-11 15:58:09","2021-05-11 15:58:21","2021-05-11 16:03:41","332","320","NORMAL_UNSPECIFIED","2fa1b0e5-19f7-4270-b20c-e2f0e354af48","99aab5e0-6298-42da-ad48-18b8b0ad5195","20006","opus","opus"
"20006","20006","1000","default","2021-05-11 15:59:37","2021-05-11 15:59:49","2021-05-11 16:05:09","332","320","NORMAL_UNSPECIFIED","b4872f8a-3de4-481c-abb0-fd2b52a8f28f","14e3d874-5bc5-429e-8a9f-f65b4222fcd2","20006","opus","opus"
"20006","20006","1000","default","2021-05-11 16:01:15","2021-05-11 16:01:31","2021-05-11 16:06:51","336","320","NORMAL_UNSPECIFIED","56d7c415-8a2d-4f08-b96d-01518c8f587d","93e3eefe-e4e7-4a5b-89e5-3aed1feb98f5","20006","opus","opus"
"20006","20006","1000","default","2021-05-11 16:18:02","","2021-05-11 16:18:09","7","0","ORIGINATOR_CANCEL","3deafb80-6dd4-4deb-80b6-3012f9e3f764","","20006","",""
"20006","20006","1000","default","2021-05-11 16:14:24","2021-05-11 16:14:36","2021-05-11 16:19:57","333","321","NORMAL_UNSPECIFIED","1335b16d-cded-4094-ad8b-4c90d75af3a7","1e0deaf2-6b07-43e2-9f62-9e415b2be01e","20006","opus","opus"
