"1000","1000","20006","default","2021-04-19 17:18:02","2021-04-19 17:18:14","2021-04-19 17:18:18","16","4","NORMAL_CLEARING","1fc64774-ee2b-4847-a4f1-59dd4d59a032","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:18:57","2021-04-19 17:19:09","2021-04-19 17:19:24","27","15","NORMAL_CLEARING","d8100d03-8553-4838-89bd-b07158dadfa8","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:23:32","2021-04-19 17:23:44","2021-04-19 17:24:16","44","32","NORMAL_UNSPECIFIED","154c8cd2-3062-4442-80c0-86835e9fad0e","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:32:42","2021-04-19 17:32:54","2021-04-19 17:33:17","35","23","NORMAL_CLEARING","1e8d15e2-6796-4c4f-afc1-d4bbabcee255","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:33:24","2021-04-19 17:33:36","2021-04-19 17:34:06","42","30","NORMAL_CLEARING","5fea6903-511d-4c37-bddc-bf66b68f6b1b","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:39:07","2021-04-19 17:39:19","2021-04-19 17:39:51","44","32","NORMAL_UNSPECIFIED","32ef67b4-00e5-495a-83a1-2016a1be77ea","","1000","opus","opus"
"1000","1000","20006","default","2021-04-19 17:40:33","2021-04-19 17:40:45","2021-04-19 17:41:17","44","32","NORMAL_UNSPECIFIED","e524e86f-6e35-49a9-8068-3d212fb4d134","","1000","opus","opus"
"1000","1000","+8420006","default","2021-04-20 09:37:47","","2021-04-20 09:37:49","2","0","ORIGINATOR_CANCEL","88abbfdc-4da6-496c-9bd2-e5fc36963b00","","1000","",""
"1000","1000","20006","default","2021-04-20 09:38:05","","2021-04-20 09:38:15","10","0","NORMAL_CLEARING","5014e79c-d3e2-49dc-bfeb-d63abbacf641","","1000","",""
"1000","1000","20006","default","2021-04-20 09:40:38","","2021-04-20 09:40:48","10","0","NORMAL_CLEARING","4c8543b3-b948-4770-a8b1-4e2e6db7f4b6","","1000","",""
"1000","1000","20006","default","2021-04-20 09:41:18","","2021-04-20 09:41:28","10","0","NORMAL_CLEARING","2607892f-d3ed-493f-b340-33334e689e87","","1000","",""
"1000","1000","20006","default","2021-04-20 09:45:05","","2021-04-20 09:45:15","10","0","NORMAL_CLEARING","65357dee-56c5-4ffb-92a2-45dfd0d83d75","","1000","",""
"1000","1000","20006","default","2021-04-20 09:46:43","2021-04-20 09:46:55","2021-04-20 09:47:27","44","32","NORMAL_UNSPECIFIED","6af1082c-c6b1-47fd-84c8-329624038454","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 09:47:58","2021-04-20 09:48:11","2021-04-20 09:48:43","45","32","NORMAL_UNSPECIFIED","7748a517-6002-401f-a3cf-d5259622ee26","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 09:51:47","2021-04-20 09:52:06","2021-04-20 09:52:11","24","5","NORMAL_CLEARING","c99c705b-e338-4458-a973-3cd81da1ce0b","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 09:52:43","","2021-04-20 09:52:58","15","0","NORMAL_CLEARING","18a54ac9-85fa-4bb7-a4d1-dd398a806a0b","","1000","",""
"1000","1000","20006","default","2021-04-20 09:53:32","","2021-04-20 09:53:47","15","0","NORMAL_CLEARING","fb3b0f12-6dbe-4f55-ae35-01bf30e4c59d","","1000","",""
"1000","1000","20006","default","2021-04-20 09:54:23","2021-04-20 09:54:35","2021-04-20 09:55:07","44","32","NORMAL_UNSPECIFIED","f8fa39e3-220d-4fec-8b5b-102df0659d11","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 11:04:35","2021-04-20 11:04:48","2021-04-20 11:04:54","19","6","NORMAL_CLEARING","525dec18-42ce-4a8a-8af2-8c050637b69d","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 11:05:30","2021-04-20 11:05:42","2021-04-20 11:05:46","16","4","NORMAL_CLEARING","a3730e25-6252-4aa3-ae93-8662fb44b824","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:03:30","2021-04-20 14:03:45","2021-04-20 14:03:51","21","6","NORMAL_CLEARING","e81c79d0-ec47-40c1-90bd-c1eafbbf3edd","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:05:06","2021-04-20 14:05:20","2021-04-20 14:05:25","19","5","NORMAL_CLEARING","76642c3c-67d1-4dab-8450-ac06e42bebdc","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:06:18","2021-04-20 14:06:31","2021-04-20 14:06:34","16","3","NORMAL_CLEARING","70a55bd8-a9e7-40dc-91ad-4354c1feb5d9","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:09:24","","2021-04-20 14:09:37","13","0","NORMAL_CLEARING","6ddb38d3-8cf1-495e-964a-aab5338c4e40","","1000","",""
"1000","1000","20006","default","2021-04-20 14:09:44","2021-04-20 14:09:57","2021-04-20 14:10:01","17","4","NORMAL_CLEARING","0f79ed9f-75f1-429c-9419-61e8358cabe6","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:11:40","2021-04-20 14:12:02","2021-04-20 14:12:06","26","4","NORMAL_CLEARING","4382f2ab-efbd-4848-bb23-a47879c6e13c","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:25:52","2021-04-20 14:26:05","2021-04-20 14:26:09","17","4","NORMAL_CLEARING","3881f4df-13fc-4c51-b8ac-e8fb4f5add10","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:53:37","2021-04-20 14:53:51","2021-04-20 14:53:56","19","5","NORMAL_CLEARING","1e2eecbd-96da-43bf-8105-5ebadae8c242","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 14:56:05","2021-04-20 14:56:18","2021-04-20 14:56:21","16","3","NORMAL_CLEARING","0d803446-085e-4ccd-b319-e26d49c3077e","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 15:13:02","2021-04-20 15:13:16","2021-04-20 15:13:23","21","7","NORMAL_CLEARING","17562b99-7cb9-43e0-be5d-6be14b1e9f70","","1000","opus","opus"
"1000","1000","20006","default","2021-04-20 15:14:13","2021-04-20 15:14:26","2021-04-20 15:14:58","45","32","NORMAL_UNSPECIFIED","c08437ca-e5e3-4ea8-a426-7ff1067f5e03","","1000","opus","opus"
"1000","1000","+8420006","default","2021-04-22 10:24:33","","2021-04-22 10:24:42","9","0","ORIGINATOR_CANCEL","19b85ea0-282f-4303-a8e2-7e952a5f5bc1","","1000","",""
"1000","1000","20006","default","2021-04-22 10:24:54","2021-04-22 10:25:06","2021-04-22 10:25:35","41","29","NORMAL_CLEARING","299e3c96-2ba8-4e7d-a423-d0a45d37e303","","1000","opus","opus"
"1000","1000","20006","default","2021-04-22 10:25:10","2021-04-22 10:25:22","2021-04-22 10:25:57","47","35","NORMAL_UNSPECIFIED","b08d9ba7-e758-4c72-91c1-12b8f0598898","","1000","opus","opus"
"1000","1000","20006","default","2021-04-22 10:27:07","","2021-04-22 10:27:19","12","0","ORIGINATOR_CANCEL","d7064902-a73d-4b0e-bea9-d3faa229380f","","1000","",""
